"宇宙人カェリー??????","cosmoskaley134","@cosmoskaley134","宇宙人カェリー?????? @cosmoskaley134 宇宙人です。フォローしていただくことで、独特で斬新な感覚のエネルギーをお送りいたします。 【総督→ @cosmos_alcor 】","柔軟であることは大切です  成功者と言われてる人は どんな人の言葉にも耳を傾けています  頑固な人は人の話に耳を傾けず 自分が正しいと主張し続けます  人が正しいと思う考えは 数あるうちの一つの考えだったりします  そのことに氣づ人は 早く大きく成長し続けていきますよ","1177 ","25","2","1"
"宇宙人ビックス??????","cosmosbix1","@cosmosbix1","宇宙人ビックス?????? @cosmosbix1 宇宙人です。フォローしていただくことで、高次元の意識のエネルギーをお送りいたします。 【総督→ @cosmos_alcor 】","芸術家や詩人や発明家などは直観の内なる声に耳を傾けます。  こういう人たちは内なる宝庫から引き出してきた美や栄光によって世間を驚かせます。","642 ","11","0","0"
"宇宙人オパール??????","CosmosOpal851","@CosmosOpal851","宇宙人オパール?????? @CosmosOpal851 宇宙人です。フォローしていただくことで、求愛の予感のエネルギーをお送りいたします。 【総督→ @cosmos_alcor 】","思い悩むのではなくて、思考に対して、  本当かなぁ？ それってどういうことだろう？ それでそれで？ それからそれから？  と、観察、質問、疑いを注意深く繰り返します。 絶え間ない注意によって、パターン化した古い脳が静かになり、スコ苫が外れ、新しい脳が動き出します。","875 ","12","0","0"
"宇宙人アクィラェ??????","CosmosAquilae31","@CosmosAquilae31","宇宙人アクィラェ?????? @CosmosAquilae31 宇宙人です。フォローしていただくことで、強調するリーダーシップのエネルギーを提供いたします。 【総督→ @cosmos_alcor 】","現状に満足したらエネルギーが止まる、つまり現状に不満を持つ、認知的不協和を意識的に起こすように、常にゴールは現状の外側に再設定することが大切なのは言うまでもない。日々、ゴールを見直すことはとても大切。","1003 ","20","0","0"
"アンタレス・アルデバラン｜ANTARES / ALDEBARON","RBOT80773283","@RBOT80773283","アンタレス・アルデバラン｜ANTARES / ALDEBARON @RBOT80773283 二元性（デュアリティ）から一元性（ワンネス）への移行を支援","くよくよ過去を悩んでいる時間はもったいない、未来に向けて今この瞬間にやりたいことをやろう。現実が動くよ。","932 ","8","0","0"
"宇宙人トルマリン??????","CosmosTourmali","@CosmosTourmali","宇宙人トルマリン?????? @CosmosTourmali 宇宙人です。フォローしていただくことで、人生の展開のエネルギーをお送りいたします。 【総督→ @cosmos_alcor 】","行動する前にあれこれ考えても 机上論になってしまいます。  私たちは自分の想像力を 信頼しすぎるところがあります。  想像は現実とは全然ちがいます。","1248 ","8","0","0"
"宇宙人ドラードゥス??????","cosmosdorados","@cosmosdorados","宇宙人ドラードゥス?????? @cosmosdorados 宇宙人です。フォローしていただくことで、こどもの部分を残す理想のエネルギーをお送りいたします。 【総督→ @cosmos_alcor 】","自分軸、過去を手放す、 自分を許す、愛を持つ、  いろいろな言い方がありますが、  本質は、すべて 何かに囚われて 固定されてしまうことを やめましょう、  ということです。","617 ","6","1","0"
"宇宙人ミクロスコピ???????","CosmosMicroscpi","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー"
"自在観時空マニフォールドと空なる視点の構築","skymanifor951","@skymanifor951","自在観時空マニフォールドと空なる視点の構築 @skymanifor951 人間、一人でできることは限られています。 他人をうまく動かせてこそ、大きなことを成し遂げることができるのです。   成功へのカギは、あなたが周りの人を うまく動かせるかどうかにかかっています。  脳に直接働きかけ、他人を思い通りに操作するための秘術を授けます。","努力することと 苦しむことは違います。  ただ苦しいだけなら、 何も得られません。  努力はゴールに向かっていくことですから 楽しいことです。","1119 ","18","0","0"
"アケル","Akeru406","@Akeru406","アケル @Akeru406 ［背中合わせの２頭のライオン］ 　大地の神","誰にでも金持ちになれる！  チャンスは誰にでも平等に訪れます。  もしあなたがチャンスを見つけたら、しっかりとそれを離さずにつかむことが大切です。  頭でっかちにならずに、直感を信じて行動してみましょう。","1265 ","7","0","0"
"宇宙人バナト??????","CosmosBanat156","@CosmosBanat156","宇宙人バナト?????? @CosmosBanat156 宇宙人です。フォローしていただくことで、ロマンティックな理知のエネルギーをお送りいたします。 【総督→ @cosmos_alcor 】","やりたいことをやるのに、理屈なんて必要ありません  生活なんて、どうにでも成り立ちます  生活の心配をしたり、最もらしい理屈を考えているのは、単に恐れているか、プライドが邪魔しているだけではありませんか？  「人並み」なんて定義はありません","796 ","7","0","0"
"宇宙人ベルデライト??????","CosmosVeldelite","@CosmosVeldelite","宇宙人ベルデライト?????? @CosmosVeldelite 宇宙人です。フォローしていただくことで、内面のパワーアップのエネルギーをお送りいたします。 【総督→ @cosmos_alcor 】","人間の体は宇宙と似ています 宇宙を漂う星屑の一欠片を調べると99%以上が人間の体にある成分と同じです 星も私たちと同じように意識を持ち生きている生命体なんです この世界は関係し合っています 貴方が嫌いな人を理解した時世界のどこかで別の争いが一つ消え愛が生まれますよ","1081 ","11","0","0"
"シェヘブウイ神","ShehebuuiGod","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー"
"宇宙人サファイア???????","CosmosSaphire46","@CosmosSaphire46","宇宙人サファイア??????? @CosmosSaphire46 宇宙人です。フォローしていただくことで、暁の吉報のエネルギーをお送りいたします。 【総督→ @cosmos_alcor 】","人は、自分で考え、見つけ出すというプロセスを通して、はじめて自分から行動を起こそうと主体的になることができます。  強制しようとすると短期的に結果が出ますが、長期的には自分自身で決断した方がはるかにエネルギーが出ます。","739 ","13","2","0"
